loading, validation, memory_usage
13.732, 20.246, 1.42187500000000000000
13.542, 20.623, 1.38378906250000000000
12.441, 19.833, 1.28906250000000000000
12.37, 19.864, 1.14843750000000000000
13.46, 19.957, 1.35351562500000000000
12.254, 20.663, 1.19921875000000000000
