loading, validation, memory_usage
12.501, 204.234, 1.41210937500000000000
12.45, 199.853, 1.48046875000000000000
13.771, 197.072, 1.54492187500000000000
12.527, 190.324, 1.43750000000000000000
13.625, 198.27, 1.57910156250000000000
14.21, 204.602, 1.47460937500000000000
