loading, validation, memory_usage
145.522, 209.6, 7.35644531250000000000
128.026, 205.69, 7.54589843750000000000
127.884, 204.836, 7.40527343750000000000
125.501, 207.827, 6.91406250000000000000
139.513, 203.974, 7.16992187500000000000
136.852, 202.325, 6.78613281250000000000
