loading, validation, memory_usage
421.455, 6415.363, 30.07812500000000000000
468.558, 6312.202, 29.99023437500000000000
484.327, 6995.844, 30.14648437500000000000
476.407, 6677.631, 30.15625000000000000000
480.058, 6570.008, 30.03906250000000000000
419.052, 6702.932, 30.06835937500000000000
