loading, validation, memory_usage
12.982, 199.394, 1.36621093750000000000
14.324, 197.534, 1.50488281250000000000
12.188, 197.511, 1.55175781250000000000
13.562, 192.264, 1.44335937500000000000
14.095, 194.902, 1.59863281250000000000
14.03, 195.077, 1.49218750000000000000
