loading, validation, memory_usage
140.438, 1654.044, 7.37890625000000000000
122.445, 1714.871, 7.43750000000000000000
138.354, 1719.849, 7.29980468750000000000
123.136, 1724.407, 7.33496093750000000000
127.914, 1718.379, 7.41699218750000000000
123.923, 1735.559, 7.33886718750000000000
