loading, validation, memory_usage
486.513, 863.217, 29.88281250000000000000
439.423, 849.799, 30.02929687500000000000
499.083, 865.857, 29.85351562500000000000
494.07, 871.787, 30.03906250000000000000
506.059, 842.118, 30.00000000000000000000
418.79, 833.438, 30.02929687500000000000
