loading, validation, memory_usage
98.21884298324585, 135344.53491687775, 3.29785156250000000000
98.7139527797699, 132506.7400343418, 3.29101562500000000000
100.27450370788574, 133331.77879834175, 3.29687500000000000000
98.82247757911682, 132400.27139735222, 3.28906250000000000000
100.26247143745422, 132948.3917376995, 3.29785156250000000000
100.84786629676819, 134580.00195264816, 3.28808593750000000000
