loading, validation, memory_usage
286.53, 0.206, 5.95996093750000000000
291.094, 0.2, 6.48339843750000000000
281.644, 0.2, 5.88085937500000000000
285.153, 0.396, 6.28417968750000000000
308.329, 0.248, 5.86816406250000000000
299.493, 0.18, 6.00585937500000000000
