loading, validation, memory_usage
29.795, 1.425, 1.83496093750000000000
30.062, 1.378, 1.78027343750000000000
28.193, 1.394, 1.69140625000000000000
29.646, 1.373, 1.67187500000000000000
28.505, 1.453, 1.86718750000000000000
29.907, 1.281, 1.62207031250000000000
