loading, validation, memory_usage
1.05, 0.213, .18564453125000000000
1.065, 0.2, .19931640625000000000
1.029, 0.204, .15380859375000000000
1.035, 0.208, .15781250000000000000
1.022, 0.187, .20390625000000000000
1.105, 0.192, .18144531250000000000
