loading, validation, memory_usage
1.013, 0.601, .18662109375000000000
1.056, 0.588, .19970703125000000000
0.98, 0.634, .19296875000000000000
1.028, 0.482, .37509765625000000000
1.126, 0.6, .69882812500000000000
1.079, 0.656, .58828125000000000000
