loading, validation, memory_usage
395.5842616, 2250.0644359, 35.14648437500000000000
387.4325079, 2266.2597214, 35.14648437500000000000
388.371942, 2231.2605224, 35.11718750000000000000
387.8373402, 1562.8391675, 35.08789062500000000000
387.0678895, 1534.3931519, 34.96093750000000000000
384.3969002, 1547.242541, 34.94140625000000000000
