loading, validation, memory_usage
37.3938761, 27.506924, 2.20507812500000000000
37.1681816, 27.1290791, 2.21386718750000000000
37.1909319, 27.7764863, 2.20605468750000000000
37.169278, 27.4094844, 2.20507812500000000000
37.0474004, 27.2468052, 2.20996093750000000000
36.9751092, 27.6702335, 2.20800781250000000000
