loading, validation, memory_usage
389.4682982, 676.9637336, 22.92968750000000000000
390.4272855, 674.0719136, 22.92968750000000000000
388.4274416, 676.3322491, 22.72460937500000000000
387.8909918, 681.8635837, 22.69531250000000000000
392.4589252, 672.1050433, 22.92968750000000000000
397.3812533, 675.1866265, 22.92968750000000000000
