loading, validation, memory_usage
13.237, 2.887, 1.02148437500000000000
11.923, 2.954, 1.04785156250000000000
11.093, 2.797, .99511718750000000000
11.884, 2.671, 1.23535156250000000000
12.435, 3.028, 1.01367187500000000000
12.579, 2.702, 1.15429687500000000000
