loading, validation, memory_usage
12.756, 11.828, 1.15039062500000000000
12.705, 12.008, 1.20214843750000000000
11.207, 12.227, 1.15917968750000000000
12.647, 13.195, 1.25292968750000000000
13.368, 13.582, 1.27832031250000000000
12.578, 13.938, 1.32226562500000000000
