loading, validation, memory_usage
391.4, 70.3, 17.47070312500000000000
387.724, 68.635, 17.50000000000000000000
481.21, 74.396, 17.62695312500000000000
484.513, 68.946, 21.20117187500000000000
461.873, 70.323, 20.82031250000000000000
421.391, 74.7, 23.49609375000000000000
