loading, validation, memory_usage
125.778, 206.708, 6.69042968750000000000
109.954, 199.291, 6.66406250000000000000
128.1, 202.06, 6.56933593750000000000
127.819, 207.17, 6.91796875000000000000
111.643, 197.825, 6.44921875000000000000
111.764, 208.237, 6.49218750000000000000
