loading, validation, memory_usage
448.865, 686.122, 21.83593750000000000000
387.007, 666.41, 20.11718750000000000000
381.31, 660.028, 22.82226562500000000000
423.266, 734.322, 18.94531250000000000000
404.557, 688.085, 20.32226562500000000000
406.602, 712.348, 19.65820312500000000000
