loading, validation, memory_usage
126.591, 116.274, 5.40039062500000000000
124.852, 113.036, 4.82910156250000000000
126.218, 112.235, 5.42089843750000000000
127.422, 111.372, 5.41796875000000000000
125.405, 112.744, 5.39550781250000000000
128.413, 118.131, 4.93457031250000000000
