loading, validation, memory_usage
114.043, 30.755, 5.23730468750000000000
123.916, 32.126, 5.16894531250000000000
127.153, 32.756, 5.39062500000000000000
123.367, 28.87, 5.67968750000000000000
124.724, 34.423, 5.21484375000000000000
112.615, 32.3, 5.30761718750000000000
