loading, validation, memory_usage
414.879, 1268.389, 30.00976562500000000000
456.958, 1332.443, 30.00000000000000000000
472.893, 1245.002, 30.03906250000000000000
387.816, 1275.617, 30.00976562500000000000
381.042, 1280.99, 30.00976562500000000000
385.892, 1295.553, 30.02929687500000000000
