loading, validation, memory_usage
12.217, 1.902, 1.09765625000000000000
13.474, 1.857, 1.13769531250000000000
13.356, 1.845, 1.07617187500000000000
12.356, 2.052, 1.16308593750000000000
13.371, 2.033, 1.18847656250000000000
13.458, 2.136, 1.18750000000000000000
