loading, validation, memory_usage
420.432, 40.773, 16.77734375000000000000
490.767, 42.101, 17.87109375000000000000
419.482, 42.11, 17.91992187500000000000
499.139, 41.732, 19.56054687500000000000
426.782, 41.142, 17.91992187500000000000
423.229, 41.039, 20.65429687500000000000
