loading, validation, memory_usage
494.191, 164.672, 21.49414062500000000000
504.692, 150.147, 20.55664062500000000000
498.561, 157.664, 22.11914062500000000000
429.229, 166.251, 23.33007812500000000000
491.259, 145.199, 23.61328125000000000000
484.377, 143.399, 21.32812500000000000000
