loading, validation, memory_usage
137.142, 23.026, 5.43945312500000000000
135.105, 24.095, 5.58203125000000000000
126.335, 22.962, 5.55859375000000000000
137.4, 24.459, 5.25585937500000000000
122.102, 23.423, 5.56250000000000000000
119.087, 23.761, 5.71191406250000000000
