loading, validation, memory_usage
70.312, 139.619, 3.53710937500000000000
70.203, 134.651, 3.66210937500000000000
69.706, 132.894, 2.41113281250000000000
69.342, 134.553, 2.34179687500000000000
68.491, 136.169, 3.85644531250000000000
67.964, 132.386, 2.66503906250000000000
