loading, validation, memory_usage
71.829, 2244.438, 1.74414062500000000000
69.86, 2145.841, 1.73046875000000000000
70.261, 2183.266, 1.87402343750000000000
71.281, 2095.357, 1.82031250000000000000
70.211, 2085.448, 2.04492187500000000000
69.688, 2277.767, 1.83105468750000000000
