loading, validation, memory_usage
205.5801877975464, 600.2984299659729, 85.58593750000000000000
195.76074147224426, 982.871367931366, 85.67382812500000000000
191.38209676742554, 854.5021862983704, 85.49804687500000000000
208.58976697921753, 637.1617376804352, 85.40039062500000000000
194.66248154640198, 937.6953673362732, 85.54687500000000000000
208.05968022346497, 897.6199526786804, 85.35156250000000000000
