loading, validation, memory_usage
192.48952174186707, 243.63996076583862, 38.19335937500000000000
198.47954893112183, 282.72070932388306, 37.96875000000000000000
195.5996413230896, 277.2837109565735, 38.97460937500000000000
198.79741668701172, 294.45238518714905, 38.10546875000000000000
193.31366729736328, 249.76734733581543, 38.01757812500000000000
200.33226537704468, 276.02437686920166, 37.88085937500000000000
