loading, validation, memory_usage
47.843437910079956, 39.55893349647522, 11.59179687500000000000
46.68259024620056, 36.886934757232666, 11.64062500000000000000
49.63930130004883, 39.02184176445007, 11.53320312500000000000
52.04258894920349, 39.90035009384155, 11.59179687500000000000
50.866204500198364, 36.67450737953186, 11.66015625000000000000
47.069904804229736, 35.085113763809204, 11.66992187500000000000
